date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:26:48	13900/13900	---M--	200	added ('OK')	image/jpeg	etag:%2265df07f2-3853%22	https://www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2020-08/Japanese%20Cat%20Tea%20Cups_British%20Museum_edit.jpg?itok=iGEeNW6Y	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2020-08/Japanese%20Cat%20Tea%20Cups_British%20Museum_edit4cb4.jpg	(from https://www.britishmuseum.org/)
14:26:48	47495/47495	---M--	200	added ('OK')	image/jpeg	etag:%2265df07f2-c6ef%22	https://www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/Inspired%20by%20Hokusai.jpg?itok=1DfuidCt	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/Inspired%20by%20Hokusai02c2.jpg	(from https://www.britishmuseum.org/)
14:26:48	68948/68948	---M--	200	added ('OK')	image/jpeg	etag:%2265df07f2-12285%22	https://www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/Inspired%20by%20Ancient%20Egypt.jpg?itok=U6N6L8UF	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/Inspired%20by%20Ancient%20Egypt18bb.jpg	(from https://www.britishmuseum.org/)
14:26:48	3029/3029	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2025%20Mar%202026%2011:26:48%20GMT	https://www.britishmuseum.org/about-us	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/about-us	(from https://www.britishmuseum.org/)
14:26:49	4948/4948	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:48%20GMT	https://www.britishmuseum.org/about-us/governance	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/about-us/governance	(from https://www.britishmuseum.org/)
14:26:49	4999/4999	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:48%20GMT	https://www.britishmuseum.org/about-us/british-museum-story	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/about-us/british-museum-story.55.delayed	(from https://www.britishmuseum.org/)
14:26:50	4930/4930	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:49%20GMT	https://www.britishmuseum.org/about-us/jobs	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/about-us/jobs.56.delayed	(from https://www.britishmuseum.org/)
14:26:50	4933/4933	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:49%20GMT	https://www.britishmuseum.org/about-us/press	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/about-us/press.57.delayed	(from https://www.britishmuseum.org/)
14:26:51	4948/4948	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:50%20GMT	https://www.britishmuseum.org/about-us/contact-us	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/about-us/contact-us.58.delayed	(from https://www.britishmuseum.org/)
14:26:51	4900/4900	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:50%20GMT	https://www.britishmuseum.org/commercial	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/commercial.59.delayed	(from https://www.britishmuseum.org/)
14:26:52	4954/4954	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:51%20GMT	https://www.britishmuseum.org/commercial/venue-hire	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/commercial/venue-hire.5a.delayed	(from https://www.britishmuseum.org/)
14:26:52	4945/4945	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:51%20GMT	https://www.britishmuseum.org/commercial/filming	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/commercial/filming.5b.delayed	(from https://www.britishmuseum.org/)
14:26:53	4951/4951	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:52%20GMT	https://www.britishmuseum.org/commercial/licensing	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/commercial/licensing.5c.delayed	(from https://www.britishmuseum.org/)
14:26:53	4954/4954	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:52%20GMT	https://www.britishmuseum.org/commercial/publishing	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/commercial/publishing.5d.delayed	(from https://www.britishmuseum.org/)
14:26:54	4999/4999	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:53%20GMT	https://www.britishmuseum.org/commercial/travel-trade-tours	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/commercial/travel-trade-tours.5e.delayed	(from https://www.britishmuseum.org/)
14:26:54	4894/4894	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:53%20GMT	https://www.britishmuseum.org/our-work	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/our-work.5f.delayed	(from https://www.britishmuseum.org/)
14:26:54	5060/5060	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:54%20GMT	https://www.britishmuseum.org/our-work/how-borrow-british-museum-objects	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/our-work/how-borrow-british-museum-objects.60.delayed	(from https://www.britishmuseum.org/)
14:26:55	4942/4942	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:54%20GMT	https://www.britishmuseum.org/research/projects	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/research/projects.61.delayed	(from https://www.britishmuseum.org/)
14:26:55	5020/5020	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:55%20GMT	https://www.britishmuseum.org/research/british-museum-publications	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/research/british-museum-publications.62.delayed	(from https://www.britishmuseum.org/)
14:26:56	5060/5060	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:55%20GMT	https://www.britishmuseum.org/scientific-study-british-museum-collection	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/scientific-study-british-museum-collection.63.delayed	(from https://www.britishmuseum.org/)
14:26:56	4897/4897	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:56%20GMT	https://www.britishmuseum.org/resources	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/resources.64.delayed	(from https://www.britishmuseum.org/)
14:26:57	4954/4954	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:56%20GMT	https://www.britishmuseum.org/resources/study-rooms	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/resources/study-rooms.65.delayed	(from https://www.britishmuseum.org/)
14:26:58	4999/4999	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:57%20GMT	https://www.britishmuseum.org/resources/library-and-archive	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/resources/library-and-archive.66.delayed	(from https://www.britishmuseum.org/)
14:26:58	4933/4933	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:57%20GMT	https://www.britishmuseum.org/privacy-policy	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/privacy-policy.67.delayed	(from https://www.britishmuseum.org/)
14:26:59	4891/4891	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:58%20GMT	https://www.britishmuseum.org/cookies	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/cookies.68.delayed	(from https://www.britishmuseum.org/)
14:26:59	4960/4960	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:58%20GMT	https://www.britishmuseum.org/accessibility-statement	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/accessibility-statement.69.delayed	(from https://www.britishmuseum.org/)
14:26:59	4897/4897	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:59%20GMT	https://www.britishmuseum.org/terms-use	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/terms-use.6a.delayed	(from https://www.britishmuseum.org/)
14:27:00	5035/5035	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:26:59%20GMT	https://www.britishmuseum.org/modern-slavery-act-transparency-statement	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/modern-slavery-act-transparency-statement.6b.delayed	(from https://www.britishmuseum.org/)
14:27:00	87533/87533	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269150208-155ed%22	https://www.britishmuseum.org/core/assets/vendor/jquery/jquery.min.js?v=3.7.1	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/core/assets/vendor/jquery/jquery.mind734.js	(from https://www.britishmuseum.org/)
14:27:00	691/691	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269150208-2b3%22	https://www.britishmuseum.org/core/misc/drupalSettingsLoader.js?v=10.4.9	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/core/misc/drupalSettingsLoader3577.js	(from https://www.britishmuseum.org/)
14:27:01	21285/21285	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269bbc609-5325%22	https://www.britishmuseum.org/core/misc/drupal.js?v=10.4.9	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/core/misc/drupal3577.js	(from https://www.britishmuseum.org/)
14:27:01	960/960	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269150208-3c0%22	https://www.britishmuseum.org/core/misc/drupal.init.js?v=10.4.9	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/core/misc/drupal.init3577.js	(from https://www.britishmuseum.org/)
14:27:02	358798/358798	---M-Z	200	added ('OK')	application/javascript	etag:%2269c3a7f0-1bd25%22	https://www.britishmuseum.org/sites/default/files/js/js_w2aaPLg7VCf9E_8k7uvKb4G1njLsMoglf5L9qZlAMhM.js?scope=footer&delta=4&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S1OLsosKCnWycMmqpuRmpiSWgQA9VcTkw	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/sites/default/files/js/js_w2aaPLg7VCf9E_8k7uvKb4G1njLsMoglf5L9qZlAMhMd1eb.js	(from https://www.britishmuseum.org/)
14:27:02	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Mar%202026%2011:27:01%20GMT	https://www.britishmuseum.org/cdn-cgi/challenge-platform/scripts/jsd/main.js	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/cdn-cgi/challenge-platform/scripts/jsd/main.js	(from https://www.britishmuseum.org/)
14:27:02	26522/26522	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2025%20Mar%202026%2011:27:01%20GMT	https://www.britishmuseum.org/cdn-cgi/challenge-platform/h/g/scripts/jsd/ea2d291c0fdc/main.js?	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/cdn-cgi/challenge-platform/h/g/scripts/jsd/ea2d291c0fdc/maind41d.js	(from https://www.britishmuseum.org/)
14:27:02	547/547	---M--	200	added ('OK')	image/png	etag:%2269bbc689-223%22	https://www.britishmuseum.org/themes/custom/numiko/dist/img/default-skin.png	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/img/default-skin.png	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:03	1554/1554	---MCZ	200	added ('OK')	image/svg+xml	etag:%2269bbc689-612%22	https://www.britishmuseum.org/themes/custom/numiko/dist/img/default-skin.svg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/img/default-skin.svg	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:03	866/866	---M--	200	added ('OK')	image/gif	etag:%2269bbc689-362%22	https://www.britishmuseum.org/themes/custom/numiko/dist/img/preloader.gif	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/img/preloader.gif	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:03	41924/41924	---M--	200	added ('OK')	font/woff2	etag:%2269bbc689-a3c4%22	https://www.britishmuseum.org/themes/custom/numiko/dist/font/6ec9f4d567808508ff88.woff2	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/font/6ec9f4d567808508ff88.woff2	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:03	48638/48638	---M--	200	added ('OK')	font/woff	etag:%2269bbc689-bdfe%22	https://www.britishmuseum.org/themes/custom/numiko/dist/font/4898bd6551dd41b65e6b.woff	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/font/4898bd6551dd41b65e6b.woff	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:04	42316/42316	---M--	200	added ('OK')	font/woff2	etag:%2269bbc689-a54c%22	https://www.britishmuseum.org/themes/custom/numiko/dist/font/30be5afa71f98fd86158.woff2	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/font/30be5afa71f98fd86158.woff2	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:04	43079/43079	---M--	200	added ('OK')	font/woff	etag:%2269bbc689-a847%22	https://www.britishmuseum.org/themes/custom/numiko/dist/font/12db0bfade25589dd87d.woff	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/font/12db0bfade25589dd87d.woff	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:04	42012/42012	---M--	200	added ('OK')	font/woff2	etag:%2269bbc689-a41c%22	https://www.britishmuseum.org/themes/custom/numiko/dist/font/c299e7cc33987d1c5420.woff2	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/font/c299e7cc33987d1c5420.woff2	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:04	48607/48607	---M--	200	added ('OK')	font/woff	etag:%2269bbc689-bddf%22	https://www.britishmuseum.org/themes/custom/numiko/dist/font/153d62a96ced03851de0.woff	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/font/153d62a96ced03851de0.woff	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:05	43812/43812	---M--	200	added ('OK')	font/woff2	etag:%2269bbc689-ab24%22	https://www.britishmuseum.org/themes/custom/numiko/dist/font/8c8dc9f0a3e715e56a34.woff2	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/font/8c8dc9f0a3e715e56a34.woff2	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:05	44527/44527	---M--	200	added ('OK')	font/woff	etag:%2269bbc689-adef%22	https://www.britishmuseum.org/themes/custom/numiko/dist/font/1755e86ffdd0e1b4e2b3.woff	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/font/1755e86ffdd0e1b4e2b3.woff	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:05	75196/75196	---M--	200	added ('OK')	font/woff2	etag:%2269bbc689-125bc%22	https://www.britishmuseum.org/themes/custom/numiko/dist/font/ab577030dcc455aa61ab.woff2	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/font/ab577030dcc455aa61ab.woff2	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:05	89916/89916	---M--	200	added ('OK')	font/woff	etag:%2269bbc689-15f3c%22	https://www.britishmuseum.org/themes/custom/numiko/dist/font/ced3465ff150b9c24b63.woff	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/font/ced3465ff150b9c24b63.woff	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:05	317/317	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269bbc689-13d%22	https://www.britishmuseum.org/themes/custom/numiko/dist/img/icon-chevron.svg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/img/icon-chevron.svg	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:06	336/336	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269bbc689-150%22	https://www.britishmuseum.org/themes/custom/numiko/dist/img/icon-tick.svg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/img/icon-tick.svg	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:06	172/172	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269bbc689-ac%22	https://www.britishmuseum.org/themes/custom/numiko/dist/img/icon-cross.svg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/img/icon-cross.svg	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:06	565/565	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269bbc689-235%22	https://www.britishmuseum.org/themes/custom/numiko/dist/img/icon-chevron-black.svg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/img/icon-chevron-black.svg	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:06	565/565	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269bbc689-235%22	https://www.britishmuseum.org/themes/custom/numiko/dist/img/icon-chevron-white.svg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/img/icon-chevron-white.svg	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:06	500/500	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269bbc689-1f4%22	https://www.britishmuseum.org/themes/custom/numiko/dist/img/icon-star-white.svg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/img/icon-star-white.svg	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:07	500/500	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269bbc689-1f4%22	https://www.britishmuseum.org/themes/custom/numiko/dist/img/icon-star-black.svg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/img/icon-star-black.svg	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:07	210/210	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269bbc689-d2%22	https://www.britishmuseum.org/themes/custom/numiko/dist/img/icon-chevron-unboxed.svg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/img/icon-chevron-unboxed.svg	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:07	247/247	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269bbc689-f7%22	https://www.britishmuseum.org/themes/custom/numiko/dist/img/icon-chevron-double-unboxed.svg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/themes/custom/numiko/dist/img/icon-chevron-double-unboxed.svg	(from https://www.britishmuseum.org/sites/default/files/css/css_lvEgmbJHA0rzc5FQsSIF7NQYmrK5s6hYTgxP8ot6MYc.css?delta=1&language=en&theme=numiko&include=eJzLK83NzM7XT8_JT0rM0S0uqczJzEvXKUotLsjPK84sS40vSUzKSY1Py8wpSS3SR4jrgsUBEDQY4w)
14:27:08	111615/111615	---M--	200	added ('OK')	image/jpeg	etag:%2261b99f8a-1b3ff%22	https://www.britishmuseum.org/sites/default/files/styles/uncropped_large/public/2021-02/sutton-hoo-helmet-1920.jpg?itok=NCJgpplQ	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/sites/default/files/styles/uncropped_large/public/2021-02/sutton-hoo-helmet-1920ff95.jpg	(from https://www.britishmuseum.org/collection)
14:27:08	129866/129866	---M--	200	added ('OK')	image/jpeg	etag:%2265703cae-211df%22	https://www.britishmuseum.org/sites/default/files/styles/1_1_media_small/public/2020-04/bandrosettastone.jpg?h=01b2801e&itok=27NXZbNr	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/sites/default/files/styles/1_1_media_small/public/2020-04/bandrosettastone0b49.jpg	(from https://www.britishmuseum.org/collection)
14:27:08	5069/5069	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:27:07%20GMT	https://www.britishmuseum.org/%22//collection//collection-online//guide/%22	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/_/collection/collection-online/guide/_	(from https://www.britishmuseum.org/collection)
14:27:08	5014/5014	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:27:07%20GMT	https://www.britishmuseum.org/collection/collection-online/guide	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/collection/collection-online/guide	(from https://www.britishmuseum.org/collection)
14:27:08	4723/4723	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Mar%202026%2011:27:08%20GMT	https://www.britishmuseum.org/cdn-cgi/l/email-protection	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/cdn-cgi/l/email-protection.8d.delayed	(from https://www.britishmuseum.org/collection)
14:27:09	5084/5084	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:27:08%20GMT	https://www.britishmuseum.org/about-us/british-museum-story/collecting-histories	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/about-us/british-museum-story/collecting-histories	(from https://www.britishmuseum.org/collection)
14:27:09	5011/5011	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:27:08%20GMT	https://www.britishmuseum.org/collection/object/W_1928-1009-378	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/collection/object/W_1928-1009-378.8f.delayed	(from https://www.britishmuseum.org/collection)
14:27:10	5014/5014	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:27:09%20GMT	https://www.britishmuseum.org/collection/object/E_Af1979-01-3156	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/collection/object/E_Af1979-01-3156.90.delayed	(from https://www.britishmuseum.org/collection)
